37.110564,9.127239,10.668107,9.388768,7.970887,9.143346,12.781739,13.336964,6.699117,2.049043,44.085116,10.394698,5.635468,36.843559,23.718730,3.000000
38.684006,11.977840,10.109062,4.396552,1.626858,0.703276,12.755652,4.171569,4.843316,33.498154,83.193397,31.964912,32.269514,74.880485,33.148861,3.000000
37.850077,11.219031,11.298609,4.051946,5.171304,1.238764,9.662268,7.351379,3.868443,29.601931,85.170091,34.670269,24.091245,67.618521,43.369632,3.000000
33.375924,45.897643,44.959032,4.206236,2.510320,3.222605,6.785700,5.948434,5.084050,4.488179,10.262063,2.284405,10.728425,9.843519,2.926731,4.000000
42.745151,37.643024,50.160862,5.435130,4.830251,6.826986,5.556171,3.002356,0.205582,4.943730,4.228434,1.315191,14.777243,1.532173,2.396397,4.000000
36.649501,39.702291,44.822909,3.642930,8.181224,8.751886,3.456824,9.219551,4.474447,5.561067,16.236727,1.138055,18.158290,4.719707,7.470625,4.000000
33.732343,45.422586,55.822462,7.638146,2.152629,4.033472,1.464054,4.268573,1.663308,2.984584,7.626433,3.389159,6.941995,4.292772,5.763352,4.000000
38.116837,42.441980,54.622501,5.664158,2.892497,5.785950,4.736157,4.173156,2.245456,4.465982,7.503835,2.509713,12.375703,4.960036,2.874021,4.000000
24.033897,40.088233,38.787525,9.386012,9.464247,10.413310,5.538884,8.901695,6.428157,5.607933,8.132257,8.182374,12.767122,4.234681,9.934021,4.000000
22.047348,48.635157,48.085973,4.204146,8.782940,8.546689,8.453367,8.064216,4.190607,8.495972,9.646204,6.860789,15.861648,9.336959,7.072326,4.000000
33.365355,38.958717,46.813890,9.899286,7.299461,2.715544,9.758196,11.715413,5.594981,17.783596,9.339260,5.354658,18.192992,8.105073,12.362090,4.000000
38.594702,38.014552,39.186073,10.419738,4.358816,1.884457,3.774121,6.272337,6.311814,4.514871,3.737852,3.404841,16.175068,7.367417,6.986737,4.000000
34.595418,45.275342,38.231041,16.250354,8.341614,3.207451,15.948974,17.222175,0.766148,21.815026,15.449771,4.494622,21.761233,9.026763,6.234337,4.000000
35.255824,12.681438,12.162714,1.949913,4.178936,2.694380,5.003759,5.714465,4.993314,2.866081,7.437629,5.021466,6.839853,3.950859,7.966758,5.000000
35.381951,6.525500,19.199896,3.555485,5.347654,2.759508,1.414179,4.648061,6.142657,1.858605,7.096097,7.531731,6.483093,6.014813,12.057738,5.000000
41.645858,15.220567,8.432321,3.891638,2.995404,3.117573,2.547617,4.607339,4.529059,4.610331,8.582590,3.758644,12.137491,3.805865,7.507453,5.000000
31.975783,6.425621,27.088570,1.623824,0.324600,3.288059,4.708754,6.496409,2.555214,3.167269,10.568400,3.977490,5.989966,12.268311,8.626645,5.000000
52.354737,15.120519,8.159867,12.150277,3.072984,2.300643,6.897060,7.296752,5.010795,13.108232,14.797280,6.259755,33.110258,40.388509,18.435610,5.000000
42.999924,9.240689,12.167061,6.017784,5.659045,3.776685,8.656432,8.790815,2.774698,9.226938,7.683244,2.427294,5.585492,5.957392,7.547471,5.000000
43.477665,14.105631,13.982119,10.789480,3.810610,5.423428,6.094256,6.136796,5.340599,8.386305,7.252753,1.856217,5.491802,10.913479,5.328268,5.000000
20.702271,10.081805,4.982003,23.877205,7.948928,1.551362,19.273723,11.337202,3.647189,20.742387,9.034537,1.285506,19.839281,4.202442,2.836296,5.000000
17.150237,8.940540,9.556369,14.012305,6.129931,4.739453,8.193098,13.911509,5.344650,6.554458,10.177747,5.336161,3.375271,4.698845,3.420790,5.000000
39.389713,1.117582,18.518180,2.084555,9.091669,5.572484,4.861925,9.557979,1.797316,8.672537,6.123965,4.182991,5.379867,3.624339,9.622453,5.000000
32.768108,9.503798,21.593121,70.120588,79.257446,19.285731,62.786166,89.545887,25.282514,35.479257,113.421803,22.441275,2.555735,2.533934,11.763745,6.000000
46.482827,7.663155,23.567131,63.902830,93.346809,22.482054,56.086617,100.846042,23.564547,33.851183,117.178513,25.286268,6.500882,2.959386,19.501039,6.000000
38.634087,11.621667,12.321092,65.498904,85.213781,26.907686,64.852347,83.909753,32.034636,62.020283,83.323703,34.953183,29.379008,6.594299,10.074840,6.000000
36.741209,5.558563,16.938405,62.598507,83.631724,28.465062,62.411796,78.189144,32.007691,54.511854,86.981567,39.002972,30.600811,3.231690,22.656990,6.000000
32.129682,4.522638,20.253860,56.993430,92.831512,27.698204,64.360650,95.358514,25.051703,46.830764,114.904887,27.940107,11.182135,6.640856,21.113219,6.000000
44.091949,7.621931,10.947011,55.501159,89.272723,24.395429,55.948755,82.842522,30.297209,38.470464,104.984128,27.955863,14.350666,8.625918,9.942533,6.000000
27.479936,4.097992,12.034439,54.818352,83.537471,23.730609,48.670413,87.563799,21.889500,49.545667,79.728856,24.308692,24.089367,8.214144,6.436579,6.000000
36.959546,8.284973,14.947872,68.824398,94.120399,21.986314,66.216127,86.226797,19.891681,68.870759,84.502687,33.513477,39.479300,6.941457,13.541512,6.000000
31.751109,4.022216,18.241775,50.880285,84.077726,26.394814,47.129386,86.697861,22.057838,45.542544,80.530217,21.078212,23.212825,9.845619,9.567523,6.000000
32.046934,2.906928,16.507149,65.617373,85.127539,28.785882,59.764329,87.419937,28.859106,55.605317,84.626147,30.414226,24.107689,8.410958,11.024586,6.000000
44.811824,2.247344,16.590034,3.907380,1.037199,5.722256,24.259901,79.244223,50.637637,27.387484,89.464871,38.621035,18.931667,12.572601,2.455508,7.000000
37.624495,9.248881,15.595617,13.943688,6.967265,3.055396,23.551784,87.673090,25.656546,26.030782,73.236715,36.542141,17.261648,14.773418,0.548913,7.000000
46.128234,4.915813,20.525325,18.394542,5.316863,7.119637,36.039645,100.389825,28.537262,32.345505,93.461557,34.594623,16.737188,8.445271,13.111714,7.000000
44.808399,4.501318,15.921841,5.676711,2.912810,3.308981,47.062820,107.593445,23.310176,44.997130,102.337257,28.679087,22.346223,1.190159,15.552526,7.000000
26.530469,6.008313,17.595035,18.261555,3.655714,3.716061,38.781065,99.707067,33.522438,39.233322,94.661400,30.749988,17.065474,7.716530,4.521263,7.000000
25.322479,18.037882,12.067315,32.241247,4.182720,10.241490,64.298837,85.322581,35.394987,66.325426,85.916786,50.186207,33.529981,4.814649,21.073403,7.000000
26.159149,11.137073,9.392574,32.497866,5.530923,21.209995,58.690552,88.162466,44.455593,66.220628,82.889458,53.075216,26.491866,8.719384,20.402972,7.000000
27.655743,8.826697,10.426987,24.228312,4.138157,1.587366,43.504149,89.435706,34.546310,49.337679,85.551153,39.430488,23.411189,3.340633,15.438018,7.000000
36.260453,2.525784,12.413987,6.889512,1.646308,7.154511,41.815285,94.048841,25.811301,32.851651,98.766322,29.309239,13.612372,3.147535,24.566801,7.000000
24.798043,8.936647,9.570077,23.075096,20.969004,7.107377,43.418623,85.495565,23.589483,45.492214,78.922022,23.059844,20.685546,13.108988,7.381683,7.000000
24.596646,29.736908,25.081947,8.884024,6.559019,0.456588,29.827859,102.927281,18.240074,12.725527,97.401429,17.777858,15.098036,16.796076,6.547921,8.000000
50.252621,28.077263,30.040298,22.374885,2.026989,4.306113,48.841783,103.821814,30.767418,54.614023,96.278374,33.056198,26.596671,9.641538,4.516223,8.000000
46.720347,25.202566,24.210076,17.260718,9.712490,3.675929,28.947328,75.844410,28.755709,30.145959,65.809682,40.230338,16.848285,4.840667,8.473947,8.000000
28.024332,40.119232,25.496783,13.016671,7.596354,14.071081,32.813221,113.327516,27.055776,24.094514,106.255872,24.239304,2.695157,12.629440,4.089145,8.000000
34.887251,22.980568,30.863599,3.881194,2.064988,2.772694,38.137402,103.151437,25.618216,29.328686,97.400949,24.351962,5.864652,4.536465,12.272375,8.000000
44.262576,27.125702,15.256883,20.713364,3.406373,9.884314,48.267375,88.476030,29.769608,53.448143,86.022664,36.539874,34.193978,5.617906,18.224099,8.000000
34.424282,20.819976,23.608225,11.864899,2.669081,5.032476,42.855215,93.195115,35.297608,43.077306,90.292816,43.513382,13.542847,2.543531,21.420034,8.000000
23.015253,23.751870,6.535196,3.763148,11.911140,3.379227,11.032025,87.060834,28.273261,6.145853,86.565476,29.938395,12.812652,48.514888,26.460021,8.000000
25.593816,27.246954,20.144459,20.815079,5.138932,12.616756,49.827635,88.011111,33.921899,49.312024,90.373766,37.904222,21.777395,2.446046,13.132388,8.000000
25.844453,24.825664,26.760306,17.165493,1.734105,12.963703,47.661407,79.048283,33.757782,44.984442,81.283531,35.549849,6.113230,3.008991,13.152020,8.000000
37.490134,32.495884,23.745591,10.263570,5.490865,1.261483,15.089296,8.650429,9.230090,48.912789,79.448029,45.186757,67.013845,71.875879,37.987664,9.000000
29.998130,43.524030,25.121150,15.417454,5.852091,7.589172,16.529002,0.725466,7.439875,24.380792,120.390560,19.199350,15.767035,114.411769,15.472736,9.000000
34.622599,37.017378,27.669637,2.741039,8.577513,2.243323,14.292178,6.378143,11.999477,45.919511,94.120950,44.025584,55.995302,88.266768,37.774801,9.000000
46.051695,54.653762,13.225411,14.781907,10.640506,4.251865,26.399216,6.573900,13.331524,71.594673,72.859317,49.275027,84.113429,61.311140,49.315297,9.000000
42.190255,30.782101,19.135231,8.149782,0.703450,2.855704,12.872799,7.649640,10.776583,41.484759,94.828726,26.366485,53.216605,91.162535,30.145703,9.000000
38.171631,28.749776,23.954708,7.154842,3.578104,5.526701,9.363086,5.571996,12.836742,43.175990,94.345481,30.334696,56.697473,91.082536,34.231611,9.000000
33.777163,44.571014,9.712207,2.335842,12.885402,6.266991,6.820075,3.736563,1.888396,65.052365,84.113728,15.254376,46.649516,92.143424,12.844981,9.000000
33.079898,42.409666,15.798544,5.416477,5.498882,2.514304,11.149445,1.194875,2.339769,48.673194,98.541595,16.054597,34.371564,104.661793,14.501611,9.000000
40.680805,40.801298,8.909207,5.691228,5.981328,2.100842,4.616145,2.721628,1.298055,40.710221,108.934659,12.880654,35.708418,112.317369,14.130233,9.000000
36.514748,45.446515,14.760226,4.549033,8.010085,5.285616,6.942849,0.038435,0.997313,46.468994,97.612162,17.154017,36.863595,107.383317,16.551778,9.000000
35.166499,10.133535,24.003586,20.414161,65.397661,53.280209,1.070313,10.611034,5.501693,5.086899,6.810580,2.684862,12.257347,2.932739,6.857893,10.000000
27.177540,7.165712,7.382681,27.979051,59.310011,43.088365,5.833023,13.201885,5.084093,5.462635,7.353229,7.037985,20.449650,11.142431,6.311775,10.000000
34.202671,12.923296,4.436527,7.954484,69.748850,41.098671,3.179318,9.590110,1.405584,8.344494,5.966596,0.871905,10.470855,2.615677,4.257028,10.000000
25.280928,15.253511,41.613189,19.461021,79.660231,45.791824,1.437713,7.270879,2.006402,2.456731,6.494313,1.439689,7.423358,3.559971,7.069693,10.000000
20.440146,14.117206,39.528597,16.725306,73.608294,36.204705,12.769179,54.409591,18.337170,9.325091,8.840259,3.291002,10.046129,0.961772,5.568736,10.000000
42.600813,1.628398,5.641295,29.320372,59.391940,37.741437,2.664271,1.934314,5.444876,8.683744,1.608252,4.105315,14.743984,4.496544,5.945350,10.000000
29.871450,9.303312,17.007823,31.072375,81.973636,33.115093,3.079640,6.669931,2.969039,11.754539,10.396972,5.003912,17.389056,5.201686,6.154532,10.000000
38.840654,10.783952,14.997242,40.915437,51.729814,31.135298,3.212290,3.550812,4.857939,13.059346,1.997148,4.008071,22.157437,2.847960,3.501141,10.000000
36.957795,16.899360,21.456777,49.829542,76.993500,35.017241,8.948312,8.467755,1.604304,6.864062,5.030107,3.714164,20.978079,4.631371,3.630589,10.000000
36.359711,12.904628,12.775588,55.680258,67.934220,28.683606,6.375559,0.552467,4.157252,14.441847,1.584075,2.392591,33.491625,6.145185,1.497830,10.000000
3.264799500000000165e+01,2.733445800000000148e+01,1.877723900000000157e+01,3.255814500000000322e+01,1.498762680000000103e+02,2.957862400000000136e+01,3.780034400000000261e+01,1.334580499999999859e+02,4.508546799999999877e+01,3.234211499999999972e+01,1.427270880000000091e+02,3.736649500000000046e+01,2.605626200000000026e+01,1.394155120000000068e+02,4.051975399999999894e+01,0.000000000000000000e+00
4.516679299999999841e+01,2.611701899999999910e+01,1.864519599999999855e+01,3.156709800000000143e+01,1.389659450000000049e+02,2.002236999999999867e+01,3.317681900000000184e+01,1.328066300000000126e+02,2.138126300000000057e+01,2.820157999999999987e+01,1.388547370000000001e+02,1.480846499999999999e+01,2.632957000000000036e+01,1.283947809999999947e+02,2.340023499999999856e+01,0.000000000000000000e+00
2.082658800000000099e+01,3.592639700000000147e+01,3.994340900000000261e+01,2.025712599999999952e+01,8.865196799999999655e+01,2.978106000000000009e+01,1.781254600000000110e+01,1.026836639999999932e+02,1.675154799999999966e+01,1.124799600000000055e+01,1.032646770000000060e+02,1.800006300000000081e+01,1.558464599999999933e+01,8.251534200000000396e+01,2.304570400000000063e+01,0.000000000000000000e+00
3.132725599999999844e+01,2.448290199999999928e+01,2.707369299999999868e+01,2.289441400000000115e+01,6.453788500000000283e+01,4.777526900000000154e+01,1.625646599999999964e+01,8.980329299999999648e+01,4.014662700000000228e+01,9.443338000000000676e+00,9.132747100000000273e+01,3.544882199999999983e+01,1.444606399999999979e+01,7.170236300000000540e+01,3.504752299999999821e+01,0.000000000000000000e+00
2.816462500000000091e+01,3.102861899999999906e+01,2.356819399999999831e+01,2.146845700000000079e+01,1.417508090000000038e+02,2.138641600000000054e+01,2.932311199999999829e+01,1.297729490000000112e+02,3.885203099999999665e+01,2.426464100000000101e+01,1.383091619999999864e+02,3.332145100000000326e+01,2.323164399999999929e+01,1.294522430000000099e+02,3.081985299999999839e+01,0.000000000000000000e+00
3.949393299999999840e+01,3.082501699999999900e+01,3.779871500000000140e+01,4.878940699999999708e+01,1.015691520000000025e+02,2.954331000000000174e+01,6.240897300000000314e+01,1.021756349999999998e+02,6.556614999999999327e+01,5.930160200000000259e+01,1.121618720000000025e+02,5.542765599999999893e+01,6.056579599999999886e+01,1.028605900000000020e+02,4.948965900000000318e+01,0.000000000000000000e+00
4.663640999999999792e+01,2.787152599999999936e+01,2.580826100000000167e+01,2.254751500000000064e+01,6.981905999999999324e+01,4.255666999999999689e+01,1.697136300000000020e+01,8.554401699999999664e+01,3.649695200000000028e+01,1.128850000000000087e+01,7.554252999999999929e+01,3.925125299999999839e+01,1.653942299999999932e+01,4.863737700000000075e+01,2.901938399999999874e+01,0.000000000000000000e+00
4.504256800000000283e+01,1.996187099999999859e+01,1.189303300000000085e+01,1.360390300000000074e+01,3.227880300000000346e+01,2.738889299999999949e+01,7.747609999999999886e+00,1.779741699999999938e+01,5.794514999999999638e+00,2.940872000000000153e+00,1.649211599999999933e+01,1.481792999999999916e+00,9.127501999999999782e+00,8.934991999999999379e+00,6.483259999999999579e+00,0.000000000000000000e+00
4.729911200000000093e+01,3.265963699999999648e+01,2.545592500000000058e+01,3.367401100000000014e+01,5.276665200000000056e+01,4.379278899999999908e+01,2.917572600000000094e+01,9.706390600000000290e+01,2.438493100000000169e+01,2.747344100000000111e+01,1.045834609999999998e+02,2.457246800000000064e+01,3.206435100000000205e+01,9.446018200000000320e+01,2.223090200000000038e+01,0.000000000000000000e+00
4.648311199999999843e+01,3.087105000000000032e+01,3.627754699999999843e+01,4.049348200000000020e+01,9.678761099999999828e+01,3.959118399999999838e+01,3.815922700000000134e+01,1.102603919999999960e+02,3.018150899999999837e+01,3.041184300000000107e+01,1.195190699999999993e+02,3.000676199999999838e+01,2.641800299999999879e+01,1.226063419999999979e+02,3.331041700000000105e+01,0.000000000000000000e+00
2.779274699999999854e+01,2.734686500000000109e+01,1.835887999999999920e+01,1.345986699999999914e+01,1.267557299999999998e+01,1.482735800000000026e+01,2.185145400000000038e+01,9.437176499999999635e+01,3.597255599999999731e+01,1.928331800000000129e+01,1.041856290000000058e+02,3.178036000000000172e+01,2.607317700000000116e+01,8.111655700000000024e+01,3.329272699999999929e+01,1.000000000000000000e+00
3.532027300000000025e+01,2.638161300000000153e+01,2.019198400000000149e+01,1.466802000000000028e+01,7.185043000000000291e+00,4.248832000000000164e+00,2.512689299999999903e+01,1.210845479999999981e+02,2.662064600000000070e+01,2.407877200000000073e+01,1.177751559999999955e+02,3.069863099999999889e+01,3.054107799999999884e+01,8.943263399999999308e+01,3.790379599999999982e+01,1.000000000000000000e+00
2.604819499999999977e+01,1.940258700000000047e+01,2.643664199999999909e+01,6.365823999999999927e+00,9.542588000000000292e+00,3.241575000000000095e+00,2.808645599999999831e+01,1.135352270000000061e+02,2.646868200000000115e+01,2.028847400000000079e+01,1.162161920000000066e+02,2.467019700000000171e+01,2.692240500000000125e+01,9.579058000000000561e+01,2.052764600000000073e+01,1.000000000000000000e+00
2.722139500000000112e+01,1.541450000000000031e+01,2.593975000000000009e+01,6.623381000000000185e+00,7.608257000000000048e+00,2.696879000000000026e+00,2.805259900000000073e+01,1.087639970000000034e+02,2.735113700000000136e+01,2.155197000000000074e+01,1.087809790000000021e+02,2.611440999999999946e+01,2.592924199999999857e+01,9.132441300000000695e+01,2.110392300000000176e+01,1.000000000000000000e+00
3.201417200000000207e+01,1.099183099999999946e+01,2.841546100000000052e+01,5.728635999999999839e+00,6.481493000000000393e+00,8.894790000000000196e-01,2.301031599999999955e+01,9.087463800000000447e+01,3.432175500000000312e+01,1.282957399999999915e+01,9.285704200000000696e+01,3.521920899999999932e+01,1.139593600000000073e+01,6.840804500000000132e+01,4.162920400000000143e+01,1.000000000000000000e+00
3.539117699999999900e+01,1.859205800000000153e+01,3.300741000000000014e+01,4.140825999999999674e+00,6.493375000000000341e+00,1.912260999999999989e+00,2.582441100000000134e+01,1.005506189999999975e+02,2.961676599999999837e+01,1.995685200000000137e+01,9.945177599999999529e+01,3.170236999999999838e+01,2.427345800000000153e+01,8.264899400000000185e+01,2.528238199999999836e+01,1.000000000000000000e+00
3.366754300000000200e+01,3.291806400000000110e+01,1.946871099999999899e+01,7.488233000000000139e+00,2.724066000000000098e+00,7.948470999999999620e+00,2.850669699999999906e+01,4.949749400000000321e+01,1.347738299999999967e+01,5.520667999999999864e+01,7.058095799999999542e+01,2.393809900000000113e+01,5.458563500000000346e+01,7.279065799999999342e+01,2.731020499999999984e+01,1.000000000000000000e+00
3.429705700000000235e+01,3.136897000000000091e+01,1.261762399999999928e+01,1.227820400000000056e+01,1.644287000000000054e+00,8.980052999999999841e+00,3.046905599999999836e+01,2.647814699999999988e+01,7.106023999999999674e+00,5.259837399999999974e+01,7.089287799999999606e+01,2.578677199999999914e+01,4.242893399999999815e+01,6.580812899999999388e+01,3.457170399999999688e+01,1.000000000000000000e+00
3.728394200000000325e+01,2.650389900000000054e+01,3.890166200000000174e+01,1.247158800000000056e+01,1.771187999999999985e+00,4.433059000000000083e+00,3.865475399999999695e+01,1.095714090000000027e+02,2.359507800000000088e+01,3.573803000000000196e+01,1.058807850000000030e+02,3.116712599999999966e+01,2.561419100000000171e+01,1.070247080000000039e+02,2.966354199999999963e+01,1.000000000000000000e+00
3.730974799999999902e+01,2.016384100000000146e+01,2.969265199999999894e+01,7.735964000000000063e+00,3.484735000000000138e+00,2.936218000000000217e+00,3.340201900000000279e+01,1.027526239999999973e+02,2.537900600000000040e+01,2.713998399999999833e+01,1.003691560000000038e+02,2.601373800000000003e+01,2.538779399999999953e+01,9.507793900000000065e+01,1.962460899999999953e+01,1.000000000000000000e+00
2.706426700000000096e+01,4.116995000000000182e+00,1.100162199999999935e+01,1.648611299999999957e+01,1.055289800000000078e+01,1.118153700000000050e+01,1.466053699999999971e+01,7.230116999999999905e+00,6.805212000000000039e+00,5.992467000000000432e+00,1.279763999999999902e+00,1.294927999999999990e+01,2.583445999999999909e+00,5.751484999999999737e+00,1.219048899999999946e+01,2.000000000000000000e+00
3.119113400000000169e+01,4.290191000000000088e+00,1.101707700000000045e+01,1.413768400000000014e+01,3.406931999999999849e+00,3.979964999999999975e+00,1.417243200000000058e+01,6.254009599999999836e+01,5.982378999999999891e+00,4.602032999999999596e+00,3.382865699999999975e+01,3.623022000000000187e+00,7.488203000000000387e+00,1.151505500000000026e+01,1.487672300000000014e+01,2.000000000000000000e+00
3.267540000000000333e+01,6.051245999999999903e+00,9.601219000000000392e+00,1.619125899999999874e+01,6.049887000000000015e+00,3.021565999999999974e+00,2.357471400000000017e+01,3.447661399999999787e+01,5.209594700000000245e+01,2.094455800000000067e+01,2.868024499999999932e+01,1.053015500000000060e+01,2.173270700000000133e+01,9.850545000000000329e+00,3.993437000000000126e+00,2.000000000000000000e+00
3.698364000000000118e+01,1.059649899999999967e+01,1.478254199999999940e+01,8.568284999999999485e+00,5.152675999999999590e+00,2.903960999999999792e+00,2.072517799999999966e+01,8.556039199999999312e+01,2.040799399999999864e+01,1.576040799999999997e+01,7.318270599999999604e+01,2.785709800000000058e+01,1.636553100000000072e+01,4.708137399999999673e+01,1.895833899999999872e+01,2.000000000000000000e+00
2.855397900000000178e+01,4.386472999999999622e+00,1.404400799999999983e+01,1.480029099999999964e+01,8.822663999999999618e+00,4.434531999999999918e+00,1.265398000000000067e+01,8.510771300000000394e+01,5.685620000000000118e+00,4.419840999999999909e+00,5.780391600000000096e+01,8.104905999999999722e+00,9.925122000000000000e+00,2.163420599999999894e+01,2.819404799999999867e+01,2.000000000000000000e+00
4.390558699999999703e+01,4.436173000000000144e+00,6.406615999999999644e+00,7.984581000000000373e+00,3.269948999999999995e+00,4.945221000000000089e+00,2.112063900000000061e+01,2.338994500000000087e+01,1.131060500000000069e+01,1.634334899999999990e+01,2.429542400000000058e+01,1.595773600000000059e+01,9.628379000000000687e+00,1.535603799999999985e+01,2.323979699999999937e+01,2.000000000000000000e+00
4.722718199999999911e+01,2.093503999999999809e+00,1.318500399999999928e+01,1.019887199999999972e+01,9.016928000000000054e+00,4.762648999999999688e+00,3.048884100000000075e+01,8.746018200000000320e+01,1.924649099999999891e+01,3.141765600000000092e+01,8.343789099999999337e+01,3.537727799999999689e+01,2.630199199999999848e+01,7.163119199999999864e+01,4.142816200000000038e+01,2.000000000000000000e+00
